DATE,DEXUSEU
2020-02-28T22:00:00+00:00,1.1001
2020-03-02T22:00:00+00:00,1.1164
2020-03-03T22:00:00+00:00,1.1175
2020-03-04T22:00:00+00:00,1.113
2020-03-05T22:00:00+00:00,1.1202
2020-03-06T22:00:00+00:00,1.1319
2020-03-09T21:00:00+00:00,1.142
2020-03-10T21:00:00+00:00,1.1342
2020-03-11T21:00:00+00:00,1.128
2020-03-12T21:00:00+00:00,1.1081
2020-03-13T21:00:00+00:00,1.1066
2020-03-16T21:00:00+00:00,1.1139
2020-03-17T21:00:00+00:00,1.0971
2020-03-18T21:00:00+00:00,1.0833
2020-03-19T21:00:00+00:00,1.0699
2020-03-20T21:00:00+00:00,1.0682
2020-03-23T21:00:00+00:00,1.076
2020-03-24T21:00:00+00:00,1.0794
2020-03-25T21:00:00+00:00,1.0835
2020-03-26T21:00:00+00:00,1.1025
2020-03-27T21:00:00+00:00,1.1059
2020-03-30T21:00:00+00:00,1.1018
2020-03-31T21:00:00+00:00,1.1016
2020-04-01T21:00:00+00:00,1.0934
2020-04-02T21:00:00+00:00,1.0862
2020-04-03T21:00:00+00:00,1.0797
